STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,TAVG,TMAX,TMIN,EMNT,EMXT
USC00049473,"WATSONVILLE WATERWORKS, CA US",36.9308,-121.7691,29,2011-11,11.8,18,5.6,,
USC00049473,"WATSONVILLE WATERWORKS, CA US",36.9308,-121.7691,29,2011-12,9.7,17.5,1.9,,
USC00049473,"WATSONVILLE WATERWORKS, CA US",36.9308,-121.7691,29,2012-01,10.7,18.3,3.1,,
USC00049473,"WATSONVILLE WATERWORKS, CA US",36.9308,-121.7691,29,2012-02,11.1,18,4.2,,
USC00049473,"WATSONVILLE WATERWORKS, CA US",36.9308,-121.7691,29,2012-03,11.5,17.5,5.5,,
USC00049473,"WATSONVILLE WATERWORKS, CA US",36.9308,-121.7691,29,2012-11,14.3,20.6,8,,
USC00049473,"WATSONVILLE WATERWORKS, CA US",36.9308,-121.7691,29,2012-12,9.9,15.2,4.7,,
USC00049473,"WATSONVILLE WATERWORKS, CA US",36.9308,-121.7691,29,2013-01,9.7,16.8,2.6,,
USC00049473,"WATSONVILLE WATERWORKS, CA US",36.9308,-121.7691,29,2013-02,10.1,17.1,3.1,,
USC00049473,"WATSONVILLE WATERWORKS, CA US",36.9308,-121.7691,29,2013-03,13.1,19.6,6.7,,
USC00049473,"WATSONVILLE WATERWORKS, CA US",36.9308,-121.7691,29,2013-11,13.8,21.1,6.6,,
USC00049473,"WATSONVILLE WATERWORKS, CA US",36.9308,-121.7691,29,2013-12,10.4,19.1,1.8,,
USC00049473,"WATSONVILLE WATERWORKS, CA US",36.9308,-121.7691,29,2014-01,13.4,22,4.8,,
USC00049473,"WATSONVILLE WATERWORKS, CA US",36.9308,-121.7691,29,2014-02,12.1,17.5,6.6,,
USC00049473,"WATSONVILLE WATERWORKS, CA US",36.9308,-121.7691,29,2014-03,14.4,20.5,8.4,,
USC00049473,"WATSONVILLE WATERWORKS, CA US",36.9308,-121.7691,29,2014-11,14.7,21,8.4,,
USC00049473,"WATSONVILLE WATERWORKS, CA US",36.9308,-121.7691,29,2014-12,12.9,17.3,8.5,,
USC00049473,"WATSONVILLE WATERWORKS, CA US",36.9308,-121.7691,29,2015-01,13.1,20.7,5.5,,
USC00049473,"WATSONVILLE WATERWORKS, CA US",36.9308,-121.7691,29,2015-02,14.4,21.2,7.7,,
USC00049473,"WATSONVILLE WATERWORKS, CA US",36.9308,-121.7691,29,2015-03,15.3,22.9,7.7,,
USC00049473,"WATSONVILLE WATERWORKS, CA US",36.9308,-121.7691,29,2015-11,13.3,20.4,6.2,,
USC00049473,"WATSONVILLE WATERWORKS, CA US",36.9308,-121.7691,29,2015-12,10.3,16.6,4,,
USC00049473,"WATSONVILLE WATERWORKS, CA US",36.9308,-121.7691,29,2016-01,12.4,16.8,8.1,,
USC00049473,"WATSONVILLE WATERWORKS, CA US",36.9308,-121.7691,29,2016-02,15.2,22.8,7.6,,
USC00049473,"WATSONVILLE WATERWORKS, CA US",36.9308,-121.7691,29,2016-03,14.3,20.1,8.5,,
USC00049473,"WATSONVILLE WATERWORKS, CA US",36.9308,-121.7691,29,2016-11,14.2,20.7,7.8,,
USC00049473,"WATSONVILLE WATERWORKS, CA US",36.9308,-121.7691,29,2016-12,10.3,16.1,4.4,,
USC00049473,"WATSONVILLE WATERWORKS, CA US",36.9308,-121.7691,29,2017-01,9.8,14.8,4.9,,
USC00049473,"WATSONVILLE WATERWORKS, CA US",36.9308,-121.7691,29,2017-02,12,16.9,7.1,,
USC00049473,"WATSONVILLE WATERWORKS, CA US",36.9308,-121.7691,29,2017-03,13.8,20.2,7.4,,
USC00049473,"WATSONVILLE WATERWORKS, CA US",36.9308,-121.7691,29,2017-11,14.9,21.4,8.5,,
USC00049473,"WATSONVILLE WATERWORKS, CA US",36.9308,-121.7691,29,2017-12,11.9,20.4,3.3,,
USC00049473,"WATSONVILLE WATERWORKS, CA US",36.9308,-121.7691,29,2018-01,12,17.6,6.4,,
USC00049473,"WATSONVILLE WATERWORKS, CA US",36.9308,-121.7691,29,2018-02,12,20.3,3.7,,
USC00049473,"WATSONVILLE WATERWORKS, CA US",36.9308,-121.7691,29,2018-03,11.6,18,5.2,,
USC00049473,"WATSONVILLE WATERWORKS, CA US",36.9308,-121.7691,29,2018-11,14.7,22.9,6.5,,
USC00049473,"WATSONVILLE WATERWORKS, CA US",36.9308,-121.7691,29,2018-12,11.6,18,5.3,,
USC00049473,"WATSONVILLE WATERWORKS, CA US",36.9308,-121.7691,29,2019-01,12,18,6,,
USC00049473,"WATSONVILLE WATERWORKS, CA US",36.9308,-121.7691,29,2019-02,9.7,15.4,4.1,,
USC00049473,"WATSONVILLE WATERWORKS, CA US",36.9308,-121.7691,29,2019-03,12.7,18.9,6.4,,
USC00049473,"WATSONVILLE WATERWORKS, CA US",36.9308,-121.7691,29,2019-11,13.3,20.5,6,,
USC00049473,"WATSONVILLE WATERWORKS, CA US",36.9308,-121.7691,29,2019-12,10.9,15.3,6.4,,
USC00049473,"WATSONVILLE WATERWORKS, CA US",36.9308,-121.7691,29,2020-01,10.3,16,4.5,,
USC00049473,"WATSONVILLE WATERWORKS, CA US",36.9308,-121.7691,29,2020-02,11.8,19.2,4.5,,
USC00049473,"WATSONVILLE WATERWORKS, CA US",36.9308,-121.7691,29,2020-03,11.5,16.6,6.4,,
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2011-11,11.8,20.3,3.3,,
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2011-12,10.1,20.2,0.1,,
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2012-01,10.8,20.8,0.8,,
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2012-02,11.6,20.6,2.5,,
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2012-03,12.1,19.5,4.6,,
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2012-11,14.6,22.5,6.7,,
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2012-12,10.4,16.2,4.5,,
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2013-01,9.8,18.8,0.8,,
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2013-02,11.5,21.9,1,,
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2013-03,14.1,23.8,4.4,,
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2013-11,13.2,23.4,2.9,,
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2013-12,9.4,21,-2.2,,
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2014-01,12.5,24.5,0.6,,
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2014-02,11.8,19.6,3.9,,
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2014-03,13.8,23.6,4,,
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2014-11,13.4,22.7,4.1,,
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2014-12,12,16.7,7.2,,
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2015-01,12.3,23.2,1.4,,
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2015-02,13.7,23,4.5,,
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2015-03,14.4,27.5,1.4,,
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2015-11,11.9,22.1,1.7,,
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2015-12,9.4,16.4,2.4,,
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2016-01,11.1,15.8,6.4,,
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2016-02,14.7,25.5,3.9,,
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2016-11,13.7,21.7,5.7,,
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2016-12,9.7,16.8,2.6,,
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2017-01,9.3,15.4,3.3,,
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2017-02,11.3,16.4,6.2,,
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2017-03,14.8,24.4,5.3,,
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2017-11,13.9,21.5,6.4,,
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2017-12,10.7,20.9,0.5,,
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2018-01,11.6,18.6,4.7,,
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2018-02,12,22.8,1.1,,
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2018-03,12.4,20.3,4.5,,
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2018-11,13.8,24.2,3.4,,
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2018-12,10.9,18.1,3.7,,
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2019-01,11.5,17.7,5.2,,
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2019-02,8.9,14.2,3.6,,
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2019-03,12,19.5,4.5,,
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2019-11,13.1,23.5,2.7,,
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2019-12,10.6,15.2,5.9,,
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2020-01,10.6,17.9,3.2,,
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2020-02,12.7,23.2,2.1,,
USC00040673,"BEN LOMOND NUMBER 4, CA US",37.0855,-122.0797,128,2020-03,12.1,19.2,5.1,,
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2011-11,11.3,17.9,4.7,,
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2011-12,9.4,17,1.8,,
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2012-01,10.4,18.1,2.7,,
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2012-02,10.6,17.6,3.7,,
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2012-03,10.9,16.9,4.8,,
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2012-11,13.8,20.5,7.1,,
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2012-12,9.3,14.2,4.4,,
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2013-01,9.4,16.6,2.2,,
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2013-02,9.9,17.5,2.3,,
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2013-03,13.4,20.9,5.8,,
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2013-11,13.2,21,5.4,,
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2013-12,10.1,18.8,1.4,,
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2014-01,13.3,22.4,4.3,,
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2014-02,11.8,17.4,6.2,,
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2014-03,13.9,20.6,7.1,,
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2014-11,14,20.5,7.5,,
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2014-12,12,16.4,7.6,,
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2015-01,12.6,20.5,4.6,,
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2015-02,13.9,20.8,6.9,,
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2015-03,15.1,23.8,6.5,,
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2015-11,11.6,19,4.2,,
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2015-12,9.3,15.5,3.2,,
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2016-01,11.3,15.6,7,,
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2016-02,14.4,22.6,6.1,,
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2016-03,13.3,19.4,7.2,,
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2016-11,14.1,21,7.3,,
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2016-12,10.1,16.1,4.1,,
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2017-01,9.6,14.8,4.5,,
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2017-02,11.5,16.2,6.8,,
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2017-03,13.9,21.2,6.6,,
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2017-11,14.4,21,7.8,,
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2017-12,11.7,20.2,3.1,,
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2018-01,12.2,18.3,6.1,,
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2018-02,11.6,20,3.1,,
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2018-03,11.9,18.6,5.1,,
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2018-11,14.4,22.5,6.2,,
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2018-12,11,16.8,5.1,,
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2019-01,11.6,17.1,6.2,,
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2019-02,8.9,13.8,4,,
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2019-03,12.2,18.5,5.9,,
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2019-11,13.6,22.1,5,,
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2019-12,11.1,15.7,6.5,,
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2020-01,10.8,16.8,4.9,,
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2020-02,12.4,20.6,4.2,,
USR0000CCOR,"CORRALITOS CALIFORNIA, CA US",36.9911,-121.7978,137.2,2020-03,11.8,17.7,5.9,,
USR0000CBNL,"BEN LOMOND CALIFORNIA, CA US",37.1317,-122.17,801.6,2011-11,9.7,12.8,6.7,,
USR0000CBNL,"BEN LOMOND CALIFORNIA, CA US",37.1317,-122.17,801.6,2011-12,9.3,12.9,5.7,,
USR0000CBNL,"BEN LOMOND CALIFORNIA, CA US",37.1317,-122.17,801.6,2012-01,10.5,14.1,6.9,,
USR0000CBNL,"BEN LOMOND CALIFORNIA, CA US",37.1317,-122.17,801.6,2012-02,8.4,12,4.8,,
USR0000CBNL,"BEN LOMOND CALIFORNIA, CA US",37.1317,-122.17,801.6,2012-03,7.5,11.2,3.9,,
USR0000CBNL,"BEN LOMOND CALIFORNIA, CA US",37.1317,-122.17,801.6,2012-11,12.2,15.5,8.8,,
USR0000CBNL,"BEN LOMOND CALIFORNIA, CA US",37.1317,-122.17,801.6,2012-12,7.1,9.7,4.4,,
USR0000CBNL,"BEN LOMOND CALIFORNIA, CA US",37.1317,-122.17,801.6,2013-01,8.8,12.3,5.3,,
USR0000CBNL,"BEN LOMOND CALIFORNIA, CA US",37.1317,-122.17,801.6,2013-02,8.9,12.7,5,,
USR0000CBNL,"BEN LOMOND CALIFORNIA, CA US",37.1317,-122.17,801.6,2013-03,11.6,15.7,7.4,,
USR0000CBNL,"BEN LOMOND CALIFORNIA, CA US",37.1317,-122.17,801.6,2013-11,12.8,16.5,9,,
USR0000CBNL,"BEN LOMOND CALIFORNIA, CA US",37.1317,-122.17,801.6,2013-12,11.1,14.9,7.3,,
USR0000CBNL,"BEN LOMOND CALIFORNIA, CA US",37.1317,-122.17,801.6,2014-01,14.3,18,10.6,,
USR0000CBNL,"BEN LOMOND CALIFORNIA, CA US",37.1317,-122.17,801.6,2014-02,9.7,12.8,6.6,,
USR0000CBNL,"BEN LOMOND CALIFORNIA, CA US",37.1317,-122.17,801.6,2014-03,11.6,15.5,7.7,,
USR0000CBNL,"BEN LOMOND CALIFORNIA, CA US",37.1317,-122.17,801.6,2014-11,13.4,16.9,9.9,,
USR0000CBNL,"BEN LOMOND CALIFORNIA, CA US",37.1317,-122.17,801.6,2014-12,9.1,11.3,6.9,,
USR0000CBNL,"BEN LOMOND CALIFORNIA, CA US",37.1317,-122.17,801.6,2015-01,13.5,17.2,9.8,,
USR0000CBNL,"BEN LOMOND CALIFORNIA, CA US",37.1317,-122.17,801.6,2015-02,13.1,16.9,9.3,,
USR0000CBNL,"BEN LOMOND CALIFORNIA, CA US",37.1317,-122.17,801.6,2015-03,14.3,18.7,9.8,,
USR0000CBNL,"BEN LOMOND CALIFORNIA, CA US",37.1317,-122.17,801.6,2015-11,10.1,13.8,6.5,,
USR0000CBNL,"BEN LOMOND CALIFORNIA, CA US",37.1317,-122.17,801.6,2015-12,6.9,9.8,3.9,,
USR0000CBNL,"BEN LOMOND CALIFORNIA, CA US",37.1317,-122.17,801.6,2016-01,8,10.5,5.5,,
USR0000CBNL,"BEN LOMOND CALIFORNIA, CA US",37.1317,-122.17,801.6,2016-02,13.4,17.4,9.5,,
USR0000CBNL,"BEN LOMOND CALIFORNIA, CA US",37.1317,-122.17,801.6,2016-03,10.2,13.8,6.6,,
USR0000CBNL,"BEN LOMOND CALIFORNIA, CA US",37.1317,-122.17,801.6,2016-11,12.1,15.6,8.6,,
USR0000CBNL,"BEN LOMOND CALIFORNIA, CA US",37.1317,-122.17,801.6,2016-12,8.6,11.8,5.3,,
USR0000CBNL,"BEN LOMOND CALIFORNIA, CA US",37.1317,-122.17,801.6,2017-01,7.2,10.1,4.3,,
USR0000CBNL,"BEN LOMOND CALIFORNIA, CA US",37.1317,-122.17,801.6,2017-02,7.8,10.5,5.1,,
USR0000CBNL,"BEN LOMOND CALIFORNIA, CA US",37.1317,-122.17,801.6,2017-03,11.6,15.7,7.6,,
USR0000CBNL,"BEN LOMOND CALIFORNIA, CA US",37.1317,-122.17,801.6,2017-11,11.7,15.1,8.2,,
USR0000CBNL,"BEN LOMOND CALIFORNIA, CA US",37.1317,-122.17,801.6,2017-12,13.1,16.8,9.3,,
USR0000CBNL,"BEN LOMOND CALIFORNIA, CA US",37.1317,-122.17,801.6,2018-01,10.9,14.2,7.6,,
USR0000CBNL,"BEN LOMOND CALIFORNIA, CA US",37.1317,-122.17,801.6,2018-02,10.2,14.4,5.9,,
USR0000CBNL,"BEN LOMOND CALIFORNIA, CA US",37.1317,-122.17,801.6,2018-03,9,12.6,5.3,,
USR0000CBNL,"BEN LOMOND CALIFORNIA, CA US",37.1317,-122.17,801.6,2018-11,14.6,18.2,11,,
USR0000CBNL,"BEN LOMOND CALIFORNIA, CA US",37.1317,-122.17,801.6,2018-12,8.6,12.2,5.1,,
USR0000CBNL,"BEN LOMOND CALIFORNIA, CA US",37.1317,-122.17,801.6,2019-01,9.5,12.6,6.4,,
USR0000CBNL,"BEN LOMOND CALIFORNIA, CA US",37.1317,-122.17,801.6,2019-02,4.4,7.3,1.6,,
USR0000CBNL,"BEN LOMOND CALIFORNIA, CA US",37.1317,-122.17,801.6,2019-03,8.2,11.7,4.8,,
USR0000CBNL,"BEN LOMOND CALIFORNIA, CA US",37.1317,-122.17,801.6,2019-11,14.2,18.4,10.1,,
USR0000CBNL,"BEN LOMOND CALIFORNIA, CA US",37.1317,-122.17,801.6,2019-12,8,10.2,5.8,,
USR0000CBNL,"BEN LOMOND CALIFORNIA, CA US",37.1317,-122.17,801.6,2020-01,8.7,12.1,5.3,,
USR0000CBNL,"BEN LOMOND CALIFORNIA, CA US",37.1317,-122.17,801.6,2020-02,11.8,16.1,7.5,,
USR0000CBNL,"BEN LOMOND CALIFORNIA, CA US",37.1317,-122.17,801.6,2020-03,7.7,10.9,4.4,,
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2011-11,12,17.9,6,,
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2011-12,9.6,16.8,2.4,,
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2012-01,11.6,18.6,4.5,,
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2012-02,12.2,18.6,5.8,,
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2012-03,12.5,17.8,7.1,,
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2012-11,13.7,19.8,7.7,,
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2012-12,9.5,14.1,4.9,,
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2013-01,9.3,16,2.5,,
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2013-02,9.4,15.9,2.9,,
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2013-03,12.1,18.1,6.2,,
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2013-11,13,20,6,,
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2013-12,9.7,18.2,1.3,,
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2014-01,13,21.4,4.6,,
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2014-02,11.9,16.9,6.9,,
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2014-03,13.8,19.6,8.1,,
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2014-11,15.1,20.9,9.4,,
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2014-12,13.2,17.4,9,,
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2015-01,13.1,20.3,5.9,,
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2015-02,14.6,20.7,8.6,,
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2015-03,15.6,22.7,8.5,,
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2015-11,11.9,18.6,5.2,,
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2015-12,9.3,15,3.6,,
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2016-01,11.4,15.4,7.4,,
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2016-02,13.6,20.8,6.5,,
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2016-03,13,17.9,8.1,,
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2016-11,13.6,19.5,7.8,,
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2016-12,9.8,15.2,4.4,,
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2017-01,9.4,14.3,4.6,,
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2017-02,11.5,16,7.1,,
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2017-03,13.3,19.3,7.3,,
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2017-11,14.2,20.2,8.2,,
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2017-12,11.3,19.4,3.2,,
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2018-01,11.9,17.4,6.4,,
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2018-02,11,18.8,3.2,,
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2018-03,11.6,17.4,5.8,,
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2018-11,14,21.4,6.5,,
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2018-12,10.7,16.4,5.1,,
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2019-01,11.5,16.7,6.3,,
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2019-02,9.1,13.9,4.4,,
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2019-03,11.9,17.3,6.5,,
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2019-11,13.5,20.5,6.4,,
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2019-12,11.6,15.8,7.4,,
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2020-01,11.1,16.6,5.6,,
USW00023277,"WATSONVILLE MUNICIPAL AIRPORT, CA US",36.9358,-121.7886,48.8,2020-02,11.8,18.9,4.7,,
