2514525
STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,TAVG,TMAX,TMIN
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2014-08,19.5,27.5,11.6
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2014-09,19.2,28.6,9.8
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2014-10,18.0,28.5,7.6
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2014-11,13.1,21.6,4.7
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2014-12,11.3,15.6,6.9
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2015-01,10.2,18.2,2.2
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2015-02,13.5,21.5,5.6
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2015-03,14.4,23.8,5.1
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2015-04,14.0,23.6,4.4
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2015-05,15.6,24.0,7.3
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2015-06,18.7,28.6,8.9
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2015-07,20.6,29.5,11.8
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2015-08,21.0,30.5,11.6
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2015-09,20.0,31.4,8.5
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2015-10,18.7,29.4,7.9
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2015-11,11.3,21.0,1.5
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2015-12,8.2,14.3,2.2
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2016-01,9.7,14.0,5.4
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2016-02,12.9,21.7,4.2
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2016-03,12.9,19.9,6.0
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2016-04,15.2,24.1,6.3
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2016-05,16.4,24.9,7.8
